Date,P_long,P_short,signal_confidence,position
2019-09-16,1.3869098590299512e-38,1.0,-1.0,-1
2019-09-17,0.009816959487984538,0.9901830405120154,-0.9803660810240309,-1
2019-09-18,4.869759381738343e-08,0.9999999513024062,-0.9999999026048123,-1
2019-09-19,0.3384848505083079,0.6615151494916921,-0.3230302989833842,-1
2019-09-20,4.653286311190137e-05,0.9999534671368882,-0.9999069342737763,-1
2019-09-23,0.9999999999999998,2.220446049250313e-16,0.9999999999999996,1
2019-09-24,0.9999999999999998,2.220446049250313e-16,0.9999999999999996,1
2019-09-25,3.589314564878228e-15,0.9999999999999964,-0.9999999999999929,-1
2019-09-26,1.0,0.0,1.0,1
2019-09-27,0.09836164519026441,0.9016383548097355,-0.8032767096194711,-1
2019-09-30,8.890557691407285e-15,0.9999999999999911,-0.9999999999999822,-1
2019-10-01,0.9999999999919096,8.09041722504844e-12,0.9999999999838192,1
2019-10-02,0.001417842760391751,0.9985821572396083,-0.9971643144792166,-1
2019-10-03,0.9985772093977293,0.0014227906022706849,0.9971544187954586,1
2019-10-04,9.288181588880159e-10,0.9999999990711819,-0.9999999981423637,-1
2019-10-07,4.9425505298116796e-17,1.0,-1.0,-1
2019-10-08,1.0,0.0,1.0,1
2019-10-09,0.36753858781009185,0.6324614121899081,-0.2649228243798163,-1
2019-10-10,4.852801783958784e-23,1.0,-1.0,-1
2019-10-11,0.9999994945261831,5.05473816914126e-07,0.9999989890523662,1
2019-10-14,1.7003104334881283e-14,0.999999999999983,-0.999999999999966,-1
2019-10-15,0.9999937445954808,6.255404519150964e-06,0.9999874891909617,1
2019-10-16,1.0,0.0,1.0,1
2019-10-17,0.00021706209801340017,0.9997829379019866,-0.9995658758039732,-1
2019-10-18,0.00017638299559118056,0.9998236170044088,-0.9996472340088176,-1
2019-10-21,0.9999998475867277,1.5241327233628255e-07,0.9999996951734553,1
2019-10-22,5.421429698413855e-31,1.0,-1.0,-1
2019-10-23,0.9999930950597335,6.904940266450055e-06,0.9999861901194671,1
2019-10-24,2.4155516057271764e-07,0.9999997584448395,-0.9999995168896789,-1
2019-10-25,0.9999995324866048,4.675133952192212e-07,0.9999990649732096,1
2019-10-28,2.766271408907663e-06,0.9999972337285911,-0.9999944674571821,-1
2019-10-29,1.0,0.0,1.0,1
2019-10-30,0.9999421752179322,5.782478206783903e-05,0.9998843504358643,1
2019-10-31,1.0,0.0,1.0,1
2019-11-01,2.214824931651822e-09,0.9999999977851751,-0.9999999955703502,-1
2019-11-04,1.0,0.0,1.0,1
2019-11-05,1.0,0.0,1.0,1
2019-11-06,1.0,0.0,1.0,1
2019-11-07,0.21431910365122459,0.7856808963487754,-0.5713617926975507,-1
2019-11-08,1.0,0.0,1.0,1
2019-11-11,1.0,0.0,1.0,1
2019-11-12,0.9999999999999998,2.220446049250313e-16,0.9999999999999996,1
2019-11-13,0.9999999999994211,5.788702850395566e-13,0.9999999999988423,1
2019-11-14,1.0,0.0,1.0,1
2019-11-15,0.9999999999971254,2.8745894553594553e-12,0.9999999999942508,1
2019-11-18,0.9865372696346998,0.013462730365300213,0.9730745392693996,1
2019-11-19,1.0,0.0,1.0,1
2019-11-20,2.661354167879272e-07,0.9999997338645832,-0.9999994677291664,-1
2019-11-21,0.9999991214232341,8.785767658947563e-07,0.9999982428464682,1
2019-11-22,1.0,0.0,1.0,1
2019-11-25,1.0,0.0,1.0,1
2019-11-26,3.828599537607609e-12,0.9999999999961714,-0.9999999999923428,-1
2019-11-27,1.0,0.0,1.0,1
2019-11-29,0.9999999999501219,4.987810164891471e-11,0.9999999999002438,1
2019-12-02,1.0,0.0,1.0,1
2019-12-03,0.8009431254297229,0.1990568745702771,0.6018862508594458,1
2019-12-04,0.9999999999998448,1.5520917884259688e-13,0.9999999999996896,1
2019-12-05,1.0,0.0,1.0,1
2019-12-06,1.5712563640560455e-13,0.9999999999998429,-0.9999999999996858,-1
2019-12-09,0.9999855885391407,1.441146085934264e-05,0.9999711770782813,1
2019-12-10,1.0,0.0,1.0,1
2019-12-11,1.0,0.0,1.0,1
2019-12-12,1.1804124498935946e-20,1.0,-1.0,-1
2019-12-13,1.0,0.0,1.0,1
2019-12-16,1.0,0.0,1.0,1
2019-12-17,0.00967168803772006,0.99032831196228,-0.98065662392456,-1
2019-12-18,7.103585826048585e-25,1.0,-1.0,-1
2019-12-19,1.0,0.0,1.0,1
2019-12-20,1.6814494595340812e-20,1.0,-1.0,-1
2019-12-23,2.9669191855771423e-12,0.999999999997033,-0.9999999999940661,-1
2019-12-24,8.203766691724594e-13,0.9999999999991797,-0.9999999999983593,-1
2019-12-26,1.0,0.0,1.0,1
2019-12-27,2.4254508630816655e-06,0.999997574549137,-0.9999951490982739,-1
2019-12-30,0.9999998833108025,1.1668919752683138e-07,0.999999766621605,1
2019-12-31,1.4154359623772875e-42,1.0,-1.0,-1
2020-01-02,1.0,0.0,1.0,1
2020-01-03,1.0,0.0,1.0,1
2020-01-06,1.0,0.0,1.0,1
2020-01-07,0.9999999999651592,3.484079691418174e-11,0.9999999999303184,1
2020-01-08,0.9982720039768579,0.0017279960231421088,0.9965440079537158,1
2020-01-09,1.3895485563017246e-17,1.0,-1.0,-1
2020-01-10,0.9999999997479165,2.520834652131043e-10,0.9999999994958331,1
2020-01-13,1.0,0.0,1.0,1
2020-01-14,0.9999994822184891,5.177815108892148e-07,0.9999989644369782,1
2020-01-15,0.9999999999874536,1.2546408356683969e-11,0.9999999999749072,1
2020-01-16,1.0356639316812678e-17,1.0,-1.0,-1
2020-01-17,0.9999999999987303,1.269651050961329e-12,0.9999999999974607,1
2020-01-21,4.5116351296138424e-39,1.0,-1.0,-1
2020-01-22,0.9988430455959548,0.001156954404045174,0.9976860911919097,1
2020-01-23,1.0,0.0,1.0,1
2020-01-24,1.4305232846827068e-14,0.9999999999999857,-0.9999999999999714,-1
2020-01-27,1.0,0.0,1.0,1
2020-01-28,8.967742301153483e-13,0.9999999999991033,-0.9999999999982065,-1
2020-01-29,0.9999999552558925,4.474410753019242e-08,0.9999999105117849,1
2020-01-30,4.148560479770176e-31,1.0,-1.0,-1
2020-01-31,0.9999999977171177,2.2828823276199728e-09,0.9999999954342353,1
2020-02-03,3.6692609992801433e-07,0.9999996330739,-0.9999992661478001,-1
2020-02-04,2.469107053356239e-23,1.0,-1.0,-1
2020-02-05,0.9999999999999833,1.6653345369377348e-14,0.9999999999999667,1
2020-02-06,0.9207795421941084,0.0792204578058916,0.8415590843882168,1
2020-02-07,1.0,0.0,1.0,1
2020-02-10,1.0,0.0,1.0,1
2020-02-11,0.0003827724752434316,0.9996172275247566,-0.9992344550495131,-1
2020-02-12,0.9999999943581457,5.6418543170622115e-09,0.9999999887162914,1
2020-02-13,2.2860711763926865e-26,1.0,-1.0,-1
2020-02-14,1.0,0.0,1.0,1
2020-02-18,3.929757658534576e-16,0.9999999999999996,-0.9999999999999991,-1
2020-02-19,0.9928390357657368,0.007160964234263156,0.9856780715314737,1
2020-02-20,3.8301239726827544e-08,0.9999999616987603,-0.9999999233975205,-1
2020-02-21,1.0,0.0,1.0,1
2020-02-24,1.0,0.0,1.0,1
2020-02-25,8.464712367734651e-12,0.9999999999915353,-0.9999999999830707,-1
2020-02-26,1.0,0.0,1.0,1
2020-02-27,1.0,0.0,1.0,1
2020-02-28,0.005148219468595533,0.9948517805314044,-0.9897035610628089,-1
2020-03-02,1.0312507445328132e-17,1.0,-1.0,-1
2020-03-03,1.6857560873737787e-22,1.0,-1.0,-1
2020-03-04,2.133454122587553e-21,1.0,-1.0,-1
2020-03-05,2.1007278573835442e-12,0.9999999999978992,-0.9999999999957985,-1
2020-03-06,3.0798508997559587e-09,0.9999999969201491,-0.9999999938402981,-1
2020-03-09,1.4315548138993016e-17,1.0,-1.0,-1
2020-03-10,0.8121331074314768,0.18786689256852318,0.6242662148629536,1
2020-03-11,3.4905886788789664e-13,0.999999999999651,-0.9999999999993019,-1
2020-03-12,3.7278213790229446e-14,0.9999999999999627,-0.9999999999999254,-1
2020-03-13,6.477257096944706e-20,1.0,-1.0,-1
2020-03-16,0.9999879778742407,1.2022125759347801e-05,0.9999759557484813,1
2020-03-17,0.9999965001217052,3.4998782948436613e-06,0.9999930002434103,1
2020-03-18,1.029276411635301e-06,0.9999989707235883,-0.9999979414471767,-1
2020-03-19,0.9998510282887296,0.00014897171127037367,0.9997020565774593,1
2020-03-20,8.176760802591244e-14,0.9999999999999183,-0.9999999999998366,-1
2020-03-23,2.965835905911034e-14,0.9999999999999704,-0.9999999999999407,-1
2020-03-24,5.283952004731712e-35,1.0,-1.0,-1
2020-03-25,6.813720949665528e-07,0.999999318627905,-0.9999986372558101,-1
2020-03-26,2.0853602755124053e-13,0.9999999999997915,-0.999999999999583,-1
2020-03-27,0.026572346432560987,0.973427653567439,-0.946855307134878,-1
2020-03-30,6.148893886246445e-07,0.9999993851106114,-0.9999987702212227,-1
2020-03-31,0.9999999999998412,1.5876189252139739e-13,0.9999999999996825,1
2020-04-01,9.41142678812343e-05,0.9999058857321188,-0.9998117714642376,-1
2020-04-02,2.6901966110950447e-26,1.0,-1.0,-1
2020-04-03,1.0,0.0,1.0,1
2020-04-06,1.0,0.0,1.0,1
2020-04-07,0.07473001709148527,0.9252699829085147,-0.8505399658170294,-1
2020-04-08,1.3853837851200688e-09,0.9999999986146162,-0.9999999972292324,-1
2020-04-09,1.0,0.0,1.0,1
2020-04-13,7.162857292914933e-12,0.9999999999928372,-0.9999999999856743,-1
2020-04-14,1.0,0.0,1.0,1
2020-04-15,0.7605766406798448,0.23942335932015524,0.5211532813596895,1
2020-04-16,1.0,0.0,1.0,1
2020-04-17,1.0,0.0,1.0,1
2020-04-20,0.9925231576526636,0.0074768423473363654,0.9850463153053273,1
2020-04-21,1.0,0.0,1.0,1
2020-04-22,0.0037198842900108445,0.9962801157099892,-0.9925602314199784,-1
2020-04-23,1.0,0.0,1.0,1
2020-04-24,1.0,0.0,1.0,1
2020-04-27,0.047675835864313364,0.9523241641356867,-0.9046483282713733,-1
2020-04-28,0.9999999228872769,7.711272309585127e-08,0.9999998457745538,1
2020-04-29,0.9999999999998415,1.5853984791647235e-13,0.9999999999996829,1
2020-04-30,2.1883291691259884e-08,0.9999999781167083,-0.9999999562334165,-1
2020-05-01,0.06889743360325969,0.9311025663967403,-0.8622051327934805,-1
2020-05-04,0.9999999999993201,6.799005802804459e-13,0.9999999999986402,1
2020-05-05,0.9999999260957556,7.390424439090992e-08,0.9999998521915112,1
2020-05-06,1.0,0.0,1.0,1
2020-05-07,1.0,0.0,1.0,1
2020-05-08,0.999999999999434,5.659916979539048e-13,0.999999999998868,1
2020-05-11,1.6161181597975033e-18,1.0,-1.0,-1
2020-05-12,1.0805803708929693e-05,0.9999891941962911,-0.9999783883925821,-1
2020-05-13,0.9997871632076517,0.00021283679234829211,0.9995743264153034,1
2020-05-14,0.9999999999999967,3.3306690738754696e-15,0.9999999999999933,1
2020-05-15,1.2516634359140303e-17,1.0,-1.0,-1
2020-05-18,1.0,0.0,1.0,1
2020-05-19,9.348477493154521e-27,1.0,-1.0,-1
2020-05-20,8.917332633870562e-47,1.0,-1.0,-1
2020-05-21,0.5991631121208079,0.40083688787919214,0.19832622424161572,0
2020-05-22,1.0320864898122099e-30,1.0,-1.0,-1
2020-05-26,0.9983487096627333,0.001651290337266742,0.9966974193254665,1
2020-05-27,0.9999999999605689,3.943112503179691e-11,0.9999999999211377,1
2020-05-28,1.4594878968107227e-18,1.0,-1.0,-1
2020-05-29,0.9999999825605664,1.7439433563914974e-08,0.9999999651211329,1
2020-06-01,1.0,0.0,1.0,1
2020-06-02,1.0,0.0,1.0,1
2020-06-03,1.0,0.0,1.0,1
2020-06-04,2.5416866825305155e-10,0.9999999997458313,-0.9999999994916626,-1
2020-06-05,2.6489194816729213e-15,0.9999999999999973,-0.9999999999999947,-1
2020-06-08,1.0,0.0,1.0,1
2020-06-09,1.0,0.0,1.0,1
2020-06-10,1.5646544364712e-17,1.0,-1.0,-1
2020-06-11,0.8287833794589775,0.1712166205410225,0.657566758917955,1
2020-06-12,0.999999998916911,1.0830889518587128e-09,0.9999999978338221,1
2020-06-15,0.9999999946244644,5.3755355722273634e-09,0.9999999892489289,1
2020-06-16,0.9999999999999951,4.884981308350689e-15,0.9999999999999902,1
2020-06-17,1.0,0.0,1.0,1
2020-06-18,1.3500752267114176e-23,1.0,-1.0,-1
2020-06-19,4.3864890461454524e-05,0.9999561351095385,-0.999912270219077,-1
2020-06-22,1.3026502872367564e-08,0.9999999869734971,-0.9999999739469942,-1
2020-06-23,6.354990470707121e-06,0.9999936450095293,-0.9999872900190585,-1
2020-06-24,0.3855608807439821,0.6144391192560179,-0.22887823851203581,-1
2020-06-25,0.0007302981816219893,0.999269701818378,-0.9985394036367561,-1
2020-06-26,1.471370976190458e-09,0.999999998528629,-0.999999997057258,-1
2020-06-29,1.8942341056798447e-13,0.9999999999998106,-0.9999999999996212,-1
2020-06-30,8.37332441455194e-11,0.9999999999162668,-0.9999999998325335,-1
2020-07-01,6.700525951343071e-10,0.9999999993299474,-0.9999999986598949,-1
2020-07-02,6.248261612209687e-06,0.9999937517383878,-0.9999875034767756,-1
2020-07-06,1.3374304852309306e-41,1.0,-1.0,-1
2020-07-07,0.9404067232413738,0.059593276758626246,0.8808134464827475,1
2020-07-08,0.9999991985143541,8.014856458515851e-07,0.9999983970287083,1
2020-07-09,5.682958773363804e-12,0.999999999994317,-0.999999999988634,-1
2020-07-10,0.9999999990982151,9.017848690007213e-10,0.9999999981964303,1
2020-07-13,0.9999999999999996,4.440892098500626e-16,0.9999999999999991,1
2020-07-14,0.9999993770585839,6.229414161174063e-07,0.9999987541171678,1
2020-07-15,1.0,0.0,1.0,1
2020-07-16,0.9995639480812286,0.00043605191877138516,0.9991278961624572,1
2020-07-17,1.3114906436444977e-05,0.9999868850935636,-0.9999737701871272,-1
2020-07-20,6.043526880714835e-13,0.9999999999993956,-0.9999999999987912,-1
2020-07-21,5.0909658724261044e-12,0.9999999999949091,-0.9999999999898181,-1
2020-07-22,0.9120443080009836,0.08795569199901643,0.8240886160019671,1
2020-07-23,2.980237310980735e-10,0.9999999997019763,-0.9999999994039526,-1
2020-07-24,1.7500943389005693e-24,1.0,-1.0,-1
2020-07-27,1.0,0.0,1.0,1
2020-07-28,1.214392028716253e-07,0.9999998785607971,-0.9999997571215942,-1
2020-07-29,1.2813039428409932e-21,1.0,-1.0,-1
2020-07-30,9.733858391098726e-16,0.999999999999999,-0.999999999999998,-1
2020-07-31,0.021947754765472914,0.978052245234527,-0.9561044904690541,-1
2020-08-03,1.2673604840416813e-31,1.0,-1.0,-1
2020-08-04,0.9999756750273245,2.4324972675460188e-05,0.9999513500546491,1
2020-08-05,1.0592799305782745e-18,1.0,-1.0,-1
2020-08-06,0.9999999999367937,6.320632905953971e-11,0.9999999998735873,1
2020-08-07,0.00039701629596420554,0.9996029837040358,-0.9992059674080715,-1
2020-08-10,1.0,0.0,1.0,1
2020-08-11,0.5101541953456677,0.48984580465433225,0.0203083906913355,0
2020-08-12,1.0,0.0,1.0,1
2020-08-13,1.0,0.0,1.0,1
2020-08-14,0.8443715163482161,0.15562848365178394,0.6887430326964321,1
2020-08-17,1.0,0.0,1.0,1
2020-08-18,1.0,0.0,1.0,1
2020-08-19,0.9999999999999791,2.0872192862952943e-14,0.9999999999999583,1
2020-08-20,1.0,0.0,1.0,1
2020-08-21,0.9999999999887248,1.1275202993488165e-11,0.9999999999774496,1
2020-08-24,1.0,0.0,1.0,1
2020-08-25,1.0,0.0,1.0,1
2020-08-26,1.0,0.0,1.0,1
2020-08-27,8.035834225862114e-18,1.0,-1.0,-1
2020-08-28,0.9999999999999984,1.5543122344752192e-15,0.9999999999999969,1
2020-08-31,1.0,0.0,1.0,1
2020-09-01,0.9999999985444568,1.4555432414908864e-09,0.9999999970889135,1
2020-09-02,1.0,0.0,1.0,1
2020-09-03,3.881084211529334e-09,0.9999999961189158,-0.9999999922378315,-1
2020-09-04,0.9999998326420689,1.673579310690343e-07,0.9999996652841379,1
2020-09-08,4.643729283723733e-26,1.0,-1.0,-1
2020-09-09,7.378946799682167e-08,0.999999926210532,-0.999999852421064,-1
2020-09-10,2.0164340330277165e-10,0.9999999997983566,-0.9999999995967133,-1
2020-09-11,0.9999999999999996,4.440892098500626e-16,0.9999999999999991,1
2020-09-14,1.0,0.0,1.0,1
2020-09-15,7.583291001572035e-11,0.9999999999241671,-0.9999999998483342,-1
2020-09-16,8.091841247973794e-13,0.9999999999991909,-0.9999999999983817,-1
2020-09-17,0.9999999999924059,7.594147533040996e-12,0.9999999999848117,1
2020-09-18,1.1381669034782697e-13,0.9999999999998862,-0.9999999999997724,-1
2020-09-21,2.2216179047735763e-06,0.9999977783820952,-0.9999955567641905,-1
2020-09-22,0.9999999946947553,5.305244688003086e-09,0.9999999893895106,1
2020-09-23,4.4024198038739115e-17,1.0,-1.0,-1
2020-09-24,2.2277893444976082e-09,0.9999999977722106,-0.9999999955444212,-1
2020-09-25,0.9997369342574349,0.00026306574256507176,0.9994738685148699,1
2020-09-28,1.0,0.0,1.0,1
2020-09-29,1.3905109717915838e-38,1.0,-1.0,-1
2020-09-30,1.0,0.0,1.0,1
2020-10-01,3.720714421107552e-21,1.0,-1.0,-1
2020-10-02,2.4324967191999875e-19,1.0,-1.0,-1
2020-10-05,0.999986639987601,1.3360012399044052e-05,0.9999732799752019,1
2020-10-06,1.644927589018988e-18,1.0,-1.0,-1
2020-10-07,2.381691764463434e-19,1.0,-1.0,-1
2020-10-08,1.4367682898670157e-23,1.0,-1.0,-1
2020-10-09,1.0,0.0,1.0,1
2020-10-12,9.268063690070154e-28,1.0,-1.0,-1
2020-10-13,6.241850525310041e-05,0.9999375814947469,-0.9998751629894937,-1
2020-10-14,1.4173591254250208e-05,0.9999858264087458,-0.9999716528174916,-1
2020-10-15,2.6254435638509508e-18,1.0,-1.0,-1
2020-10-16,0.9999999999999973,2.6645352591003757e-15,0.9999999999999947,1
2020-10-19,2.300755587548266e-27,1.0,-1.0,-1
2020-10-20,2.1962540397889346e-16,0.9999999999999998,-0.9999999999999996,-1
2020-10-21,1.0,0.0,1.0,1
2020-10-22,1.0,0.0,1.0,1
2020-10-23,0.0008355324214657139,0.9991644675785343,-0.9983289351570686,-1
2020-10-26,1.2157354098309879e-17,1.0,-1.0,-1
2020-10-27,0.9999999999999112,8.881784197001252e-14,0.9999999999998224,1
2020-10-28,0.9828613908867586,0.017138609113241388,0.9657227817735172,1
2020-10-29,2.2824582978617154e-38,1.0,-1.0,-1
2020-10-30,3.872328698922679e-16,0.9999999999999997,-0.9999999999999993,-1
2020-11-02,1.0,0.0,1.0,1
2020-11-03,0.9996762533829927,0.00032374661700729224,0.9993525067659854,1
2020-11-04,6.728810299671098e-28,1.0,-1.0,-1
2020-11-05,1.0,0.0,1.0,1
2020-11-06,0.9997780089424081,0.00022199105759190818,0.9995560178848162,1
2020-11-09,1.0,0.0,1.0,1
2020-11-10,0.9999998988839771,1.0111602288809252e-07,0.9999997977679542,1
2020-11-11,1.0,0.0,1.0,1
2020-11-12,5.443574345458506e-09,0.9999999945564256,-0.9999999891128513,-1
2020-11-13,1.3995953941158823e-09,0.9999999986004046,-0.9999999972008091,-1
2020-11-16,1.452619461241615e-07,0.9999998547380539,-0.9999997094761077,-1
2020-11-17,1.0,0.0,1.0,1
2020-11-18,1.0,0.0,1.0,1
2020-11-19,0.0006924193510000092,0.9993075806489999,-0.9986151612979999,-1
2020-11-20,1.0,0.0,1.0,1
2020-11-23,1.394629347255685e-06,0.9999986053706528,-0.9999972107413055,-1
2020-11-24,1.746614397811552e-12,0.9999999999982534,-0.9999999999965068,-1
2020-11-25,0.9999999999999936,6.439293542825908e-15,0.9999999999999871,1
2020-11-27,1.0,0.0,1.0,1
2020-11-30,0.9998827655913629,0.00011723440863709023,0.9997655311827258,1
2020-12-01,1.0,0.0,1.0,1
2020-12-02,1.0,0.0,1.0,1
2020-12-03,5.965365845361262e-08,0.9999999403463415,-0.9999998806926831,-1
2020-12-04,1.0,0.0,1.0,1
2020-12-07,0.9932567387316567,0.006743261268343348,0.9865134774633133,1
2020-12-08,2.369744192505625e-11,0.9999999999763025,-0.999999999952605,-1
2020-12-09,9.429774742759456e-09,0.9999999905702253,-0.9999999811404505,-1
2020-12-10,0.4868313626213438,0.5131686373786561,-0.026337274757312346,0
2020-12-11,1.0,0.0,1.0,1
2020-12-14,1.0,0.0,1.0,1
2020-12-15,1.0,0.0,1.0,1
2020-12-16,0.9999999999999998,2.220446049250313e-16,0.9999999999999996,1
2020-12-17,1.0,0.0,1.0,1
2020-12-18,0.9999950494801506,4.950519849389323e-06,0.9999900989603012,1
2020-12-21,0.9999999999999993,6.661338147750939e-16,0.9999999999999987,1
2020-12-22,0.999999999999998,1.9984014443252818e-15,0.999999999999996,1
2020-12-23,0.9999999999995541,4.4586556668946287e-13,0.9999999999991083,1
2020-12-24,0.8991728234202421,0.10082717657975793,0.7983456468404841,1
2020-12-28,1.0,0.0,1.0,1
2020-12-29,5.180484811197098e-05,0.999948195151888,-0.9998963903037761,-1
2020-12-30,0.9990814585954156,0.000918541404584361,0.9981629171908313,1
2020-12-31,2.866658471955006e-11,0.9999999999713334,-0.9999999999426668,-1
2021-01-04,1.0,0.0,1.0,1
2021-01-05,1.224540986269618e-33,1.0,-1.0,-1
2021-01-06,0.9999999962099073,3.790092684141655e-09,0.9999999924198146,1
2021-01-07,1.0,0.0,1.0,1
2021-01-08,1.0,0.0,1.0,1
2021-01-11,1.0,0.0,1.0,1
2021-01-12,0.9999999981093437,1.8906562981868547e-09,0.9999999962186874,1
2021-01-13,0.9999881645728123,1.1835427187745218e-05,0.9999763291456245,1
2021-01-14,7.32780086959766e-11,0.999999999926722,-0.9999999998534439,-1
2021-01-15,1.0,0.0,1.0,1
2021-01-19,0.9999999999998468,1.532107773982716e-13,0.9999999999996936,1
2021-01-20,0.15585740470290568,0.8441425952970943,-0.6882851905941887,-1
2021-01-21,0.986635747723873,0.013364252276127031,0.9732714954477459,1
2021-01-22,1.6573256597543243e-19,1.0,-1.0,-1
2021-01-25,0.9999999999999865,1.354472090042691e-14,0.9999999999999729,1
2021-01-26,1.0,0.0,1.0,1
2021-01-27,0.9999999998999012,1.0009881812322874e-10,0.9999999997998024,1
2021-01-28,1.0,0.0,1.0,1
2021-01-29,1.875236506268849e-14,0.9999999999999812,-0.9999999999999625,-1
2021-02-01,1.0,0.0,1.0,1
2021-02-02,1.0,0.0,1.0,1
2021-02-03,1.0,0.0,1.0,1
2021-02-04,1.0,0.0,1.0,1
2021-02-05,0.9999995600029081,4.3999709187225733e-07,0.9999991200058163,1
2021-02-08,0.03771083557240259,0.9622891644275974,-0.9245783288551948,-1
2021-02-09,0.3264332199192788,0.6735667800807212,-0.3471335601614424,-1
2021-02-10,1.0,0.0,1.0,1
2021-02-11,6.5272436321419344e-18,1.0,-1.0,-1
2021-02-12,0.997675116663831,0.0023248833361689814,0.995350233327662,1
2021-02-16,1.0,0.0,1.0,1
2021-02-17,0.9999999999999973,2.6645352591003757e-15,0.9999999999999947,1
2021-02-18,5.339969155982475e-29,1.0,-1.0,-1
2021-02-19,1.0,0.0,1.0,1
2021-02-22,9.749040119227695e-25,1.0,-1.0,-1
2021-02-23,0.9999997555818869,2.444181130822898e-07,0.9999995111637738,1
2021-02-24,1.1122627603096445e-18,1.0,-1.0,-1
2021-02-25,0.9995854494920366,0.0004145505079633516,0.9991708989840733,1
2021-02-26,1.0,0.0,1.0,1
2021-03-01,1.3733918600151513e-08,0.9999999862660814,-0.9999999725321629,-1
2021-03-02,0.9846541106453883,0.015345889354611675,0.9693082212907767,1
2021-03-03,1.3272044523891896e-17,1.0,-1.0,-1
2021-03-04,1.0,0.0,1.0,1
2021-03-05,1.0,0.0,1.0,1
2021-03-08,0.018676033788036724,0.9813239662119633,-0.9626479324239265,-1
2021-03-09,0.9999999999784381,2.156186340585009e-11,0.9999999999568763,1
2021-03-10,7.418740982360753e-13,0.9999999999992581,-0.9999999999985163,-1
2021-03-11,8.079372062016449e-19,1.0,-1.0,-1
2021-03-12,1.0,0.0,1.0,1
2021-03-15,1.0,0.0,1.0,1
2021-03-16,1.061901725056418e-12,0.9999999999989381,-0.9999999999978761,-1
2021-03-17,0.9945972078640805,0.005402792135919543,0.9891944157281609,1
2021-03-18,0.0003497375442317974,0.9996502624557682,-0.9993005249115363,-1
2021-03-19,8.618978666784244e-13,0.9999999999991381,-0.9999999999982763,-1
2021-03-22,1.1719452350291242e-08,0.9999999882805477,-0.9999999765610954,-1
2021-03-23,1.023158420020784e-06,0.99999897684158,-0.99999795368316,-1
2021-03-24,5.91836626700304e-48,1.0,-1.0,-1
2021-03-25,0.9531461703822348,0.046853829617765186,0.9062923407644696,1
2021-03-26,0.9999999878077742,1.2192225784524169e-08,0.9999999756155484,1
2021-03-29,1.0,0.0,1.0,1
2021-03-30,3.3231672925088044e-28,1.0,-1.0,-1
2021-03-31,0.9999999999878231,1.2176926134088717e-11,0.9999999999756461,1
2021-04-01,0.08508404836446869,0.9149159516355313,-0.8298319032710626,-1
2021-04-05,2.0343260541774504e-13,0.9999999999997966,-0.9999999999995932,-1
2021-04-06,0.9999999923978297,7.602170337683845e-09,0.9999999847956593,1
2021-04-07,9.368163123085652e-06,0.9999906318368769,-0.9999812636737537,-1
2021-04-08,0.9999999999239464,7.60536078558971e-11,0.9999999998478928,1
2021-04-09,1.5656390237706138e-10,0.9999999998434361,-0.9999999996868723,-1
2021-04-12,0.9999999871082238,1.2891776202117455e-08,0.9999999742164476,1
2021-04-13,1.3538669334581828e-24,1.0,-1.0,-1
2021-04-14,0.9500849879031317,0.04991501209686833,0.9001699758062633,1
2021-04-15,1.0703384362388758e-06,0.9999989296615638,-0.9999978593231276,-1
2021-04-16,2.0849725940071104e-12,0.999999999997915,-0.99999999999583,-1
2021-04-19,1.0,0.0,1.0,1
2021-04-20,3.6232063887522744e-33,1.0,-1.0,-1
2021-04-21,1.0,0.0,1.0,1
2021-04-22,0.9999999999999984,1.5543122344752192e-15,0.9999999999999969,1
2021-04-23,1.0,0.0,1.0,1
2021-04-26,1.0,0.0,1.0,1
2021-04-27,1.0,0.0,1.0,1
2021-04-28,1.0,0.0,1.0,1
2021-04-29,1.0,0.0,1.0,1
2021-04-30,1.0271571770999823e-13,0.9999999999998973,-0.9999999999997946,-1
2021-05-03,1.0,0.0,1.0,1
2021-05-04,1.424946258051233e-42,1.0,-1.0,-1
2021-05-05,0.9999999999427258,5.7274185394362576e-11,0.9999999998854516,1
2021-05-06,5.342635010738502e-06,0.9999946573649893,-0.9999893147299785,-1
2021-05-07,0.9982000268362119,0.0017999731637881045,0.9964000536724238,1
2021-05-10,5.843912574816526e-13,0.9999999999994156,-0.9999999999988312,-1
2021-05-11,0.9996704424247395,0.00032955757526054175,0.9993408848494789,1
2021-05-12,3.821638984772199e-15,0.9999999999999962,-0.9999999999999925,-1
2021-05-13,1.912414405742836e-11,0.9999999999808759,-0.9999999999617517,-1
2021-05-14,2.3756843516960716e-12,0.9999999999976243,-0.9999999999952487,-1
2021-05-17,0.999999757327857,2.426721430470735e-07,0.9999995146557139,1
2021-05-18,3.988155506446169e-40,1.0,-1.0,-1
2021-05-19,0.9919892377718307,0.008010762228169321,0.9839784755436614,1
2021-05-20,7.610177764646333e-30,1.0,-1.0,-1
2021-05-21,1.0,0.0,1.0,1
2021-05-24,0.9992870841750242,0.0007129158249757905,0.9985741683500484,1
2021-05-25,0.9999999999999998,2.220446049250313e-16,0.9999999999999996,1
2021-05-26,0.9938537849895166,0.006146215010483402,0.9877075699790332,1
